head_label,tail_label,head_name,tail_name
AB12789,BA4802,上身,下身
AB12789,BA6534,上身,下身
AB13206,BA5502,上身,下身
AB13206,BA6534,上身,下身
AB13206,BA5289,上身,下身
AB13206,BA4781,上身,下身
AB13206,BA6694,上身,下身
AB13206,CA1416,上身,下身
AB13206,BA2730,上身,下身
AB13206,BA4817,上身,下身
AB13206,BA6468,上身,下身
AB13206,BA5665,上身,下身
AB14806,BA5692,上身,下身
AB14806,BA5940,上身,下身
AB14806,CA2211,上身,下身
AB14806,CA1665,上身,下身
AB14806,CA2337,上身,下身
AB14806,BA2983,上身,下身
AB14806,BA5720,上身,下身
AB14806,BA5792,上身,下身
AB14806,CA1840,上身,下身
AB14806,BA6344,上身,下身
GA515,BA3740,上身,下身
GA515,BA5454,上身,下身
GA515,CA2162,上身,下身
GA515,BA5685,上身,下身
GA515,BA5366,上身,下身
GA515,BA6639,上身,下身
GA515,BA5361,上身,下身
GA515,BA5624,上身,下身
GA515,BA5289,上身,下身
GA515,BA4952,上身,下身
AB12586,BA5704,上身,下身
AB12586,BA5791,上身,下身
AB12586,BA6002,上身,下身
AB12586,BA4996,上身,下身
AB12586,BA6597,上身,下身
AB12586,CA2212,上身,下身
AB12586,CA1850,上身,下身
AB12586,BA4886,上身,下身
AB12586,BA6192,上身,下身
AB12586,BA5655,上身,下身
AB17112,DA9185,上身,下身
AB17112,BA5836,上身,下身
AB17112,BA5615,上身,下身
AB17112,CA1518,上身,下身
AB17112,CA2556,上身,下身
AB17112,BA4803,上身,下身
AB17112,CA2039,上身,下身
AB17112,CA1878,上身,下身
AB17112,BA4765,上身,下身
AB17112,BA5521,上身,下身
AB12339,BA6002,上身,下身
AB12339,BA4793,上身,下身
AB12339,BA5791,上身,下身
AB12339,BA6614,上身,下身
AB12339,BA6133,上身,下身
AB12339,CA2417,上身,下身
AB12339,BA6724,上身,下身
AB12339,BA3860,上身,下身
AB12339,DA9193,上身,下身
AB12339,BA6191,上身,下身
AB13178,CA1965,上身,下身
AB13178,BA4823,上身,下身
AB13178,BA5814,上身,下身
AB13178,BA5727,上身,下身
AB13178,BA5382,上身,下身
AB13178,BA5475,上身,下身
AB13178,BA5799,上身,下身
AB13178,CA2198,上身,下身
AB13178,BA5569,上身,下身
AB13178,CA1837,上身,下身
AB13848,CA2557,上身,下身
AB13848,BA4704,上身,下身
AB13848,CA1603,上身,下身
AB13848,CA2225,上身,下身
AB13848,BA5373,上身,下身
AB13848,CA1910,上身,下身
AB13848,BA5744,上身,下身
AB13848,CA2019,上身,下身
AB13848,CA2429,上身,下身
AB13848,CA1739,上身,下身
AB12112,BA5498,上身,下身
AB12112,CA2026,上身,下身
AB12112,CA1784,上身,下身
AB12112,BA2625,上身,下身
AB12112,BA6094,上身,下身
AB12112,BA5413,上身,下身
AB12112,CA2149,上身,下身
AB12112,CA1764,上身,下身
AB12112,CA2057,上身,下身
AB12112,BA6450,上身,下身
EA2641,CA1839,上身,下身
EA2641,BA4887,上身,下身
EA2641,DA9207,上身,下身
EA2641,CA1666,上身,下身
EA2641,DA2668,上身,下身
EA2641,DA9134,上身,下身
EA2641,BA4802,上身,下身
EA2641,BA5502,上身,下身
EA2641,BA5784,上身,下身
EA2641,CA1820,上身,下身
AB15949,BA5162,上身,下身
AB15949,BA6287,上身,下身
AB15949,BA5213,上身,下身
AB15949,BA6066,上身,下身
AB15949,BA5851,上身,下身
AB15949,BA6332,上身,下身
AB15949,BA4552,上身,下身
AB15949,BA5805,上身,下身
AB15949,BA4919,上身,下身
AB15949,BA5861,上身,下身
AB12709,CA1731,上身,下身
AB12709,BA2370,上身,下身
AB12709,BA6070,上身,下身
AB12709,BA4996,上身,下身
AB12709,BA4886,上身,下身
AB12709,BA5506,上身,下身
AB12709,BA6581,上身,下身
AB12709,BA6614,上身,下身
AB12709,BA6133,上身,下身
AB12709,CA2417,上身,下身
EA3033,BA5869,上身,下身
EA3033,BA6110,上身,下身
EA3033,CA1876,上身,下身
EA3033,BA6440,上身,下身
EA3033,BA6166,上身,下身
EA3033,BA6453,上身,下身
EA3033,BA5994,上身,下身
EA3033,CA2079,上身,下身
EA3033,BA5533,上身,下身
EA3033,BA5483,上身,下身
AB11575,BA5719,上身,下身
AB11575,CA2170,上身,下身
AB11575,BA5997,上身,下身
AB11575,BA2566,上身,下身
AB11575,BA6037,上身,下身
AB11575,CA2569,上身,下身
AB11575,CA1802,上身,下身
AB11575,BA6209,上身,下身
AB11575,CA2211,上身,下身
AB11575,CA2184,上身,下身
AB2659,BA2730,上身,下身
AB2659,DA2668,上身,下身
AB2659,BA4887,上身,下身
AB2659,BA1919,上身,下身
AB2659,DA9134,上身,下身
AB2659,CA1839,上身,下身
AB2659,DA8595,上身,下身
AB2659,BA5672,上身,下身
AB2659,CA1124,上身,下身
AB2659,CA2474,上身,下身
AB15554,BA5467,上身,下身
AB15554,DA9132,上身,下身
AB15554,BA4823,上身,下身
AB15554,CA1513,上身,下身
AB15554,BA5727,上身,下身
AB15554,BA6434,上身,下身
AB15554,BA2219,上身,下身
AB15554,BA5563,上身,下身
AB15554,CA2198,上身,下身
AB15554,DA9068,上身,下身
AB10981,DA8716,上身,下身
AB10981,CA1854,上身,下身
AB10981,BA6546,上身,下身
AB10981,DA6091,上身,下身
AB10981,CA2155,上身,下身
AB10981,CA1773,上身,下身
AB10981,BA6743,上身,下身
AB10981,DA8942,上身,下身
AB10981,CA2446,上身,下身
AB10981,BA6644,上身,下身
EA3226,BA5625,上身,下身
EA3226,CA1738,上身,下身
EA3226,BA6620,上身,下身
EA3226,CA1935,上身,下身
EA3226,DA8672,上身,下身
EA3226,BA4584,上身,下身
EA3226,CA2289,上身,下身
EA3226,BA5582,上身,下身
EA3226,CA2013,上身,下身
EA3226,BA5108,上身,下身
AB14046,BA5218,上身,下身
AB14046,BA4049,上身,下身
AB14046,BA5953,上身,下身
AB14046,BA4075,上身,下身
AB14046,BA5092,上身,下身
AB14046,BA5283,上身,下身
AB14046,BA5302,上身,下身
AB14046,CA1868,上身,下身
AB14046,BA5514,上身,下身
AB14046,CA1913,上身,下身
AB13179,CA2039,上身,下身
AB13179,BA5348,上身,下身
AB13179,CA2045,上身,下身
AB13179,BA5269,上身,下身
AB13179,CA2201,上身,下身
AB13179,BA5593,上身,下身
AB13179,BA5490,上身,下身
AB13179,CA1518,上身,下身
AB13179,BA4810,上身,下身
AB13179,BA5683,上身,下身
AB15700,CA2044,上身,下身
AB15700,CA2330,上身,下身
AB15700,BA5761,上身,下身
AB15700,BA5966,上身,下身
AB15700,CA2208,上身,下身
AB15700,BA6594,上身,下身
AB15700,BA2244,上身,下身
AB15700,BA5976,上身,下身
AB15700,CA2487,上身,下身
AB15700,CA1963,上身,下身
AB15524,BA5347,上身,下身
AB15524,CA1999,上身,下身
AB15524,BA5232,上身,下身
AB15524,BA2676,上身,下身
AB15524,BA5389,上身,下身
AB15524,BA5078,上身,下身
AB15524,BA3922,上身,下身
AB15524,DA9060,上身,下身
AB15524,BA5487,上身,下身
AB15524,BA5484,上身,下身
AB16856,BA5753,上身,下身
AB16856,CA1784,上身,下身
AB16856,BA6094,上身,下身
AB16856,BA2625,上身,下身
AB16856,BA4670,上身,下身
AB16856,CA2057,上身,下身
AB16856,CA2263,上身,下身
AB16856,DA8752,上身,下身
AB16856,BA5879,上身,下身
AB16856,BA6465,上身,下身
AB15264,BA5488,上身,下身
AB15264,BA5683,上身,下身
AB15264,BA4849,上身,下身
AB15264,BA5593,上身,下身
AB15264,CA2091,上身,下身
AB15264,CA2041,上身,下身
AB15264,CA2039,上身,下身
AB15264,BA5947,上身,下身
AB15264,BA5414,上身,下身
AB15264,BA5529,上身,下身
AB14967,BA6496,上身,下身
AB14967,CA2449,上身,下身
AB14967,BA5795,上身,下身
AB14967,CA1726,上身,下身
AB14967,DA8951,上身,下身
AB14967,DA8676,上身,下身
AB14967,DA8894,上身,下身
AB14967,BA3166,上身,下身
AB14967,BA5377,上身,下身
AB14967,BA5421,上身,下身
AB16296,BA2521,上身,下身
AB16296,BA6099,上身,下身
AB16296,CA1547,上身,下身
AB16296,BA5993,上身,下身
AB16296,BA5358,上身,下身
AB16296,BA5413,上身,下身
AB16296,BA6435,上身,下身
AB16296,BA6079,上身,下身
AB16296,BA4763,上身,下身
AB16296,CA2385,上身,下身
AB16312,CA2059,上身,下身
AB16312,CA2210,上身,下身
AB16312,DA5588,上身,下身
AB16312,BA2625,上身,下身
AB16312,BA6605,上身,下身
AB16312,CA1351,上身,下身
AB16312,BA4056,上身,下身
AB16312,CA2149,上身,下身
AB16312,BA5883,上身,下身
AB16312,BA5310,上身,下身
AB14078,DA9215,上身,下身
AB14078,CA2545,上身,下身
AB14078,BA5866,上身,下身
AB14078,CA1530,上身,下身
AB14078,CA1645,上身,下身
AB14078,BA5465,上身,下身
AB14078,CA2563,上身,下身
AB14078,BA6532,上身,下身
AB14078,BA5954,上身,下身
AB14078,BA3984,上身,下身
AB14209,DA9026,上身,下身
AB14209,BA6262,上身,下身
AB14209,BA6669,上身,下身
AB14209,CA1835,上身,下身
AB14209,BA6194,上身,下身
AB14209,BA6263,上身,下身
AB14209,BA5720,上身,下身
AB14209,BA5293,上身,下身
AB14209,BA5204,上身,下身
AB14209,CA2452,上身,下身
AB13629,BA5762,上身,下身
AB13629,BA5512,上身,下身
AB13629,BA4517,上身,下身
AB13629,BA6606,上身,下身
AB13629,BA6130,上身,下身
AB13629,BA5942,上身,下身
AB13629,BA5605,上身,下身
AB13629,BA6639,上身,下身
AB13629,BA6490,上身,下身
AB13629,BA6588,上身,下身
AB11799,DA8935,上身,下身
AB11799,BA4862,上身,下身
AB11799,BA6644,上身,下身
AB11799,DA9068,上身,下身
AB11799,BA6137,上身,下身
AB11799,CA1961,上身,下身
AB11799,BC0021,上身,下身
AB11799,BA6546,上身,下身
AB11799,BA6041,上身,下身
AB11799,BA5165,上身,下身
AB11820,CA2305,上身,下身
AB11820,CA2273,上身,下身
AB11820,BA5828,上身,下身
AB11820,BA5484,上身,下身
AB11820,CA2127,上身,下身
AB11820,BA3889,上身,下身
AB11820,BA5942,上身,下身
AB11820,CA1743,上身,下身
AB11820,BA6519,上身,下身
AB11820,DA9125,上身,下身
AB15789,CA1666,上身,下身
AB15789,BA6534,上身,下身
AB15789,BA6694,上身,下身
AB15789,BA5508,上身,下身
AB15789,CA1934,上身,下身
AB15789,BA5289,上身,下身
AB15789,BA5729,上身,下身
AB15789,BA4781,上身,下身
AB15789,DA9134,上身,下身
AB15789,CA1839,上身,下身
AB14199,BA5947,上身,下身
AB14199,BA5434,上身,下身
AB14199,BA5414,上身,下身
AB14199,CA2041,上身,下身
AB14199,BA5546,上身,下身
AB14199,DA9045,上身,下身
AB14199,CA2236,上身,下身
AB14199,BA6039,上身,下身
AB14199,CA2152,上身,下身
AB14199,BA5258,上身,下身
AB16156,BA5550,上身,下身
AB16156,BA4075,上身,下身
AB16156,BA5283,上身,下身
AB16156,CA2030,上身,下身
AB16156,CA2183,上身,下身
AB16156,CA2431,上身,下身
AB16156,BA5702,上身,下身
AB16156,BA2467,上身,下身
AB16156,CA2206,上身,下身
AB16156,CA1913,上身,下身
AB16363,BA5553,上身,下身
AB16363,BA4957,上身,下身
AB16363,BA5739,上身,下身
AB16363,BA2969,上身,下身
AB16363,BA5559,上身,下身
AB16363,BA6424,上身,下身
AB16363,BA5422,上身,下身
AB16363,CA1854,上身,下身
AB16363,BA6186,上身,下身
AB16363,CA1694,上身,下身
AB12623,BA5818,上身,下身
AB12623,BA5560,上身,下身
AB12623,BA5429,上身,下身
AB12623,BA2694,上身,下身
AB12623,BA1812,上身,下身
AB12623,BA5437,上身,下身
AB12623,BA4168,上身,下身
AB12623,CA1888,上身,下身
AB12623,BA5686,上身,下身
AB12623,BA6155,上身,下身
AB16158,BA6614,上身,下身
AB16158,BA6133,上身,下身
AB16158,CA2417,上身,下身
AB16158,BA6724,上身,下身
AB16158,BA3860,上身,下身
AB16158,DA9193,上身,下身
AB16158,BA6191,上身,下身
AB16158,BA6134,上身,下身
AB16158,BA6706,上身,下身
AB16158,CA2586,上身,下身
AB16778,BA3593,上身,下身
AB16778,DA9147,上身,下身
AB16778,BG0118,上身,下身
AB16778,CA2188,上身,下身
AB16778,BA5666,上身,下身
AB16778,BA5127,上身,下身
AB16778,BA6303,上身,下身
AB16778,BA3392,上身,下身
AB16778,BA5952,上身,下身
AB16778,DA8752,上身,下身
AB15785,BA6684,上身,下身
AB15785,CA1910,上身,下身
AB15785,CA2225,上身,下身
AB15785,BA5728,上身,下身
AB15785,CA1860,上身,下身
AB15785,CA1603,上身,下身
AB15785,BA4715,上身,下身
AB15785,BA2250,上身,下身
AB15785,BA6438,上身,下身
AB15785,BA4704,上身,下身
AB16947,BA6432,上身,下身
AB16947,BA3075,上身,下身
AB16947,BA5444,上身,下身
AB16947,DA9337,上身,下身
AB16947,CA2146,上身,下身
AB16947,DA8678,上身,下身
AB16947,BA6783,上身,下身
AB16947,BA5706,上身,下身
AB16947,BA5787,上身,下身
AB16947,CA2076,上身,下身
AB11588,CA2305,上身,下身
AB11588,CA1909,上身,下身
AB11588,DA9147,上身,下身
AB11588,CA1873,上身,下身
AB11588,CA2273,上身,下身
AB11588,BA6303,上身,下身
AB11588,BA5666,上身,下身
AB11588,BA2125,上身,下身
AB11588,BA6425,上身,下身
AB11588,DA8752,上身,下身
AB11049,DA9240,上身,下身
AB11049,BA4274,上身,下身
AB11049,BA4917,上身,下身
AB11049,BA5406,上身,下身
AB11049,DA8605,上身,下身
AB11049,CA1997,上身,下身
AB11049,BA6053,上身,下身
AB11049,BA6160,上身,下身
AB11049,BA5273,上身,下身
AB11049,BA5274,上身,下身
AB14703,CA2227,上身,下身
AB14703,BA6747,上身,下身
AB14703,BA6653,上身,下身
AB14703,BA5980,上身,下身
AB14703,CA2284,上身,下身
AB14703,BA6097,上身,下身
AB14703,BA5586,上身,下身
AB14703,BA5188,上身,下身
AB14703,BA5650,上身,下身
AB14703,CA2301,上身,下身
AB12368,BA4849,上身,下身
AB12368,BA5474,上身,下身
AB12368,CA1484,上身,下身
AB12368,CA2106,上身,下身
AB12368,CA2039,上身,下身
AB12368,CA2041,上身,下身
AB12368,CA2091,上身,下身
AB12368,DA3537,上身,下身
AB12368,BA5348,上身,下身
AB12368,BA5592,上身,下身
AB15619,BA6682,上身,下身
AB15619,BA5763,上身,下身
AB15619,CA2103,上身,下身
AB15619,BA6049,上身,下身
AB15619,BA4899,上身,下身
AB15619,CA2528,上身,下身
AB15619,BA5549,上身,下身
AB15619,BA6690,上身,下身
AB15619,BA5626,上身,下身
AB15619,BA3937,上身,下身
AB16639,BA4562,上身,下身
AB16639,BA2625,上身,下身
AB16639,CA2059,上身,下身
AB16639,BA6094,上身,下身
AB16639,BA5753,上身,下身
AB16639,CA2057,上身,下身
AB16639,CA1784,上身,下身
AB16639,BA5310,上身,下身
AB16639,BA6465,上身,下身
AB16639,CA2149,上身,下身
AB16420,BA5052,上身,下身
AB16420,BA6667,上身,下身
AB16420,BA4674,上身,下身
AB16420,BA5825,上身,下身
AB16420,BA6615,上身,下身
AB16420,BA0321,上身,下身
AB16420,BA5818,上身,下身
AB16420,BA5696,上身,下身
AB16420,CA2053,上身,下身
AB16420,BA6538,上身,下身
EA3174,CA2337,上身,下身
EA3174,CA2211,上身,下身
EA3174,BA5692,上身,下身
EA3174,CA1665,上身,下身
EA3174,BA5940,上身,下身
EA3174,CA2569,上身,下身
EA3174,CA2501,上身,下身
EA3174,BA5601,上身,下身
EA3174,BF0109,上身,下身
EA3174,BA2566,上身,下身
AB14992,BA5830,上身,下身
AB14992,BA4345,上身,下身
AB14992,BA2067,上身,下身
AB14992,DA8850,上身,下身
AB14992,BA2941,上身,下身
AB14992,BA5315,上身,下身
AB14992,BA6600,上身,下身
AB14992,BA3976,上身,下身
AB14992,CA2334,上身,下身
AB14992,BA5658,上身,下身
AB15470,CA2559,上身,下身
AB15470,CA1893,上身,下身
AB15470,CA2254,上身,下身
AB15470,BA5726,上身,下身
AB15470,BA6668,上身,下身
AB15470,BA2487,上身,下身
AB15470,BA6432,上身,下身
AB15470,CA1770,上身,下身
AB15470,BA5934,上身,下身
AB15470,BA6682,上身,下身
AB13508,CA1961,上身,下身
AB13508,BA6137,上身,下身
AB13508,BA5165,上身,下身
AB13508,BA6041,上身,下身
AB13508,CA1887,上身,下身
AB13508,CA2234,上身,下身
AB13508,BA4862,上身,下身
AB13508,BA6060,上身,下身
AB13508,BA5416,上身,下身
AB13508,BA6064,上身,下身
AB12939,BA5786,上身,下身
AB12939,BA6110,上身,下身
AB12939,BA5592,上身,下身
AB12939,BA5869,上身,下身
AB12939,CA1210,上身,下身
AB12939,BA6440,上身,下身
AB12939,CA2079,上身,下身
AB12939,CA1484,上身,下身
