head_label,tail_label,head_name,tail_name
AB15831,BA6637,上身,下身
AB15831,DA8850,上身,下身
AB16485,DA9030,上身,下身
AB16485,CA2498,上身,下身
AB16485,DA9042,上身,下身
AB16485,DA9002,上身,下身
AB16485,DA9059,上身,下身
AB16485,DA8899,上身,下身
AB16485,DA9029,上身,下身
AB16485,BA6518,上身,下身
AB16485,BA6505,上身,下身
AB16485,BA6549,上身,下身
AB16485,CA2528,上身,下身
AB16485,CA2433,上身,下身
AB16485,BA6553,上身,下身
AB16485,BA6528,上身,下身
AB16485,BA6546,上身,下身
AB16485,DA9090,上身,下身
AB16485,BA6532,上身,下身
AB16485,DA9094,上身,下身
AB16485,BA6432,上身,下身
AB16485,BA6567,上身,下身
AB16870,BA6446,上身,下身
AB16870,DA8995,上身,下身
AB16870,DA9168,上身,下身
AB16870,DA3191,上身,下身
AB16870,BA6517,上身,下身
AB16870,BA6597,上身,下身
AB16870,DA9134,上身,下身
AB16870,BA6431,上身,下身
AB16870,BA6395,上身,下身
AB16870,CA2544,上身,下身
AB16870,BA2619,上身,下身
AB16870,BA6447,上身,下身
AB16870,DA9139,上身,下身
AB16870,BA6601,上身,下身
AB16870,DA8945,上身,下身
AB16870,BA6621,上身,下身
AB16870,BA6495,上身,下身
AB16870,BA6442,上身,下身
AB16870,CA2500,上身,下身
AB16870,BA6592,上身,下身
AB15254,BA5683,上身,下身
AB15254,BA6817,上身,下身
AB15254,BA6653,上身,下身
AB15254,BA6605,上身,下身
AB15254,BA6691,上身,下身
AB15254,DA9320,上身,下身
AB15254,DA8745,上身,下身
AB15254,DA8574,上身,下身
AB15254,DA8676,上身,下身
AB15254,DA9210,上身,下身
AB15254,DA8836,上身,下身
AB15254,BA6664,上身,下身
AB15254,BA6733,上身,下身
AB15254,DA9243,上身,下身
AB15254,DA9215,上身,下身
AB15254,BA6406,上身,下身
AB15254,BA6630,上身,下身
AB15254,DA9370,上身,下身
AB15254,BA6400,上身,下身
AB15254,DA8980,上身,下身
AB16734,CA2545,上身,下身
AB16734,BA6396,上身,下身
AB16734,CA2438,上身,下身
AB16734,BA6502,上身,下身
AB16734,BA6600,上身,下身
AB16734,BA6501,上身,下身
AB16734,DA9147,上身,下身
AB16734,BA6411,上身,下身
AB16734,BA6592,上身,下身
AB16734,BA6274,上身,下身
AB16734,BA6646,上身,下身
AB16734,DA9125,上身,下身
AB16734,DA8898,上身,下身
AB16734,DA9113,上身,下身
AB16734,DA8990,上身,下身
AB16734,DA8945,上身,下身
AB16734,CA2544,上身,下身
AB16734,DA8961,上身,下身
AB16734,CA2447,上身,下身
AB16734,DA9159,上身,下身
AB16592,DA8973,上身,下身
AB16592,BA6428,上身,下身
AB16592,BA6438,上身,下身
AB16592,DA9121,上身,下身
AB16592,BA6441,上身,下身
AB16592,CA2533,上身,下身
AB16592,CA1114,上身,下身
AB16592,BA6689,上身,下身
AB16592,DA9039,上身,下身
AB16592,BA2694,上身,下身
AB16592,CA2444,上身,下身
AB16592,BA6417,上身,下身
AB16592,CA2430,上身,下身
AB16592,BA6526,上身,下身
AB16592,CA2426,上身,下身
AB16592,BA6453,上身,下身
AB16592,BA6391,上身,下身
AB16592,DA8894,上身,下身
AB16592,DA8680,上身,下身
AB16592,BA6479,上身,下身
AB15063,CA2086,上身,下身
AB15063,BA5415,上身,下身
AB15063,CA2276,上身,下身
AB15063,BA3940,上身,下身
AB15063,CA1494,上身,下身
AB15063,CA1950,上身,下身
AB15063,BA5639,上身,下身
AB15063,CA2526,上身,下身
AB15063,CA1040,上身,下身
AB15063,CA2297,上身,下身
AB15063,CA2433,上身,下身
AB15063,BA6528,上身,下身
AB15063,CA1916,上身,下身
AB15063,CA2452,上身,下身
AB15063,BA6553,上身,下身
AB15063,BA4957,上身,下身
AB15063,BA6549,上身,下身
AB15063,CA2498,上身,下身
AB15063,CA2496,上身,下身
AB15063,DA9059,上身,下身
AB6473,BA4813,上身,下身
AB6473,BA5811,上身,下身
AB6473,DA9093,上身,下身
AB6473,BA6538,上身,下身
AB6473,CA2532,上身,下身
AB6473,BA5728,上身,下身
AB6473,DA9073,上身,下身
AB6473,BA1919,上身,下身
AB6473,BA6432,上身,下身
AB6473,CA2467,上身,下身
AB6473,BA6532,上身,下身
AB6473,BA6494,上身,下身
AB6473,BA6519,上身,下身
AB6473,BA6546,上身,下身
AB6473,DA8950,上身,下身
AB6473,BA6436,上身,下身
AB6473,BA6434,上身,下身
AB6473,DA9094,上身,下身
AB6473,DA9017,上身,下身
AB6473,BA6568,上身,下身
AB13170,CA2070,上身,下身
AB13170,CA2043,上身,下身
AB13170,CA1584,上身,下身
AB13170,BA5588,上身,下身
AB13170,BA5705,上身,下身
AB13170,BA4850,上身,下身
AB13170,CA1991,上身,下身
AB13170,CA2047,上身,下身
AB13170,DA9317,上身,下身
AB13170,CA1984,上身,下身
AB13170,CA2556,上身,下身
AB13170,BA6338,上身,下身
AB13170,DA9156,上身,下身
AB13170,DA9171,上身,下身
AB13170,DA8786,上身,下身
AB13170,CA2388,上身,下身
AB13170,BA6728,上身,下身
AB13170,DA8752,上身,下身
AB13170,DA9253,上身,下身
AB13170,DA8822,上身,下身
AB16248,BA2694,上身,下身
AB16248,BA6453,上身,下身
AB16248,CA1114,上身,下身
AB16248,CA2533,上身,下身
AB16248,BA6689,上身,下身
AB16248,CA2430,上身,下身
AB16248,BA6466,上身,下身
AB16248,BA6417,上身,下身
AB16248,DA9100,上身,下身
AB16248,BA6428,上身,下身
AB16248,DA8973,上身,下身
AB16248,CA2560,上身,下身
AB16248,BA2730,上身,下身
AB16248,BA6402,上身,下身
AB16248,BA6479,上身,下身
AB16248,DA9121,上身,下身
AB16248,DA8961,上身,下身
AB16248,DA9239,上身,下身
AB16248,BA6526,上身,下身
AB16248,BA6438,上身,下身
AB10798,CA2556,上身,下身
AB10798,BA6338,上身,下身
AB10798,CA2058,上身,下身
AB10798,CA2599,上身,下身
AB10798,DA9156,上身,下身
AB10798,CA2388,上身,下身
AB10798,BA6625,上身,下身
AB10798,DA8822,上身,下身
AB10798,CA2366,上身,下身
AB10798,DA9253,上身,下身
AB10798,DA8786,上身,下身
AB10798,DA8823,上身,下身
AB10798,DA9317,上身,下身
AB10798,CA2591,上身,下身
AB10798,BA6737,上身,下身
AB10798,BA6262,上身,下身
AB10798,BA6381,上身,下身
AB10798,CA2399,上身,下身
AB10798,BA2080,上身,下身
AB10798,BA6694,上身,下身
AB11608,BA6530,上身,下身
AB11608,CA2437,上身,下身
AB11608,DA9003,上身,下身
AB11608,CA2446,上身,下身
AB11608,CA2527,上身,下身
AB11608,CA2540,上身,下身
AB11608,CA2503,上身,下身
AB11608,CA2452,上身,下身
AB11608,CA2433,上身,下身
AB11608,DA9090,上身,下身
AB11608,BA6444,上身,下身
AB11608,BA6553,上身,下身
AB11608,BA6505,上身,下身
AB11608,BA6528,上身,下身
AB11608,DA8745,上身,下身
AB11608,DA9061,上身,下身
AB11608,CA2496,上身,下身
AB11608,BA6445,上身,下身
AB11608,CA2489,上身,下身
AB11608,BA6740,上身,下身
EA3270,BA6440,上身,下身
