head_label,tail_label,head_name,tail_name
AB16183,DA8680,上身,下身
AB16183,DA9139,上身,下身
AB17035,BA6706,上身,下身
AB17035,DA9138,上身,下身
AB17035,BA6624,上身,下身
AB17035,BA6724,上身,下身
AB17035,BA6614,上身,下身
AB17035,DA9193,上身,下身
AB17035,BA6623,上身,下身
AB17035,CA2586,上身,下身
AB17035,CA2417,上身,下身
AB17035,DA8574,上身,下身
AB17035,BA6677,上身,下身
AB17035,BA2080,上身,下身
AB17035,BA6618,上身,下身
AB17035,CA2411,上身,下身
AB17035,DA8822,上身,下身
AB17035,DA9243,上身,下身
AB17035,BA6780,上身,下身
AB17035,DA9287,上身,下身
AB17035,DA9343,上身,下身
AB17035,BA6387,上身,下身
AB15460,BA6740,上身,下身
AB15460,DA9210,上身,下身
AB15460,BA6376,上身,下身
AB15460,CA2058,上身,下身
AB15460,DA8824,上身,下身
AB15460,BA6314,上身,下身
AB15460,DA9185,上身,下身
AB15460,CA2576,上身,下身
AB15460,BA6595,上身,下身
AB15460,DA8865,上身,下身
AB15460,BA6338,上身,下身
AB15460,DA9263,上身,下身
AB15460,BA6715,上身,下身
AB15460,DA8716,上身,下身
AB15460,BF0109,上身,下身
AB15460,CA788,上身,下身
AB15460,DA9160,上身,下身
AB15460,DA8544,上身,下身
AB15460,BA6387,上身,下身
AB15460,DA9215,上身,下身
AB9474,BA5852,上身,下身
AB9474,BA4450,上身,下身
AB9474,CA1908,上身,下身
AB9474,BA5639,上身,下身
AB9474,BA5871,上身,下身
AB9474,CA1494,上身,下身
AB9474,CA1040,上身,下身
AB9474,CA2276,上身,下身
AB9474,BA5870,上身,下身
AB9474,BA5803,上身,下身
AB9474,BA5227,上身,下身
AB9474,CA2076,上身,下身
AB9474,BA4464,上身,下身
AB9474,BA3913,上身,下身
AB9474,BA3190,上身,下身
AB9474,CA2261,上身,下身
AB9474,BA5914,上身,下身
AB9474,CA1950,上身,下身
AB9474,BA4735,上身,下身
AB9474,BA5987,上身,下身
AB12328,CA1584,上身,下身
AB12328,CA2043,上身,下身
AB12328,CA2306,上身,下身
AB12328,CA1984,上身,下身
AB12328,BA5541,上身,下身
AB12328,CA1639,上身,下身
AB12328,CA1996,上身,下身
AB12328,CA2070,上身,下身
AB12328,CA1250,上身,下身
AB12328,BA5588,上身,下身
AB12328,BA5705,上身,下身
AB12328,BA6553,上身,下身
AB12328,CA2492,上身,下身
AB12328,BA6496,上身,下身
AB12328,DA8950,上身,下身
AB12328,BA6568,上身,下身
AB12328,CA2469,上身,下身
AB12328,CA2532,上身,下身
AB12328,BA1919,上身,下身
AB12328,DA8935,上身,下身
AB16402,BA6444,上身,下身
AB16402,DA8935,上身,下身
AB16402,BA6530,上身,下身
AB16402,DA9002,上身,下身
AB16402,DA8950,上身,下身
AB16402,BA6553,上身,下身
AB16402,BA6503,上身,下身
AB16402,BA1919,上身,下身
AB16402,BA6496,上身,下身
AB16402,CA2532,上身,下身
AB16402,BA6520,上身,下身
AB16402,CA2492,上身,下身
AB16402,BA6558,上身,下身
AB16402,BA6443,上身,下身
AB16402,DA9029,上身,下身
AB16402,BA6494,上身,下身
AB16402,BA6445,上身,下身
