head_label,tail_label,head_name,tail_name
AB14518,BA6653,上身,下身
AB14518,BA6438,上身,下身
AB14518,DA9130,上身,下身
AB14518,DA9337,上身,下身
AB14518,BA6696,上身,下身
AB13156,CA1536,上身,下身
AB13156,BA5078,上身,下身
AB13156,BA2067,上身,下身
AB13156,BA2323,上身,下身
AB13156,CA2152,上身,下身
AB13156,BA5232,上身,下身
AB13156,BA5624,上身,下身
AB13156,BA5718,上身,下身
AB13156,BA2219,上身,下身
AB13156,BA5799,上身,下身
AB11967,BA5475,上身,下身
AB11967,BA5476,上身,下身
AB11967,DA9320,上身,下身
AB11967,BA5593,上身,下身
AB11967,DA8495,上身,下身
AB11967,DA9156,上身,下身
AB11967,BA2175,上身,下身
AB11967,BA5710,上身,下身
AB11967,CA1837,上身,下身
AB11967,BA5190,上身,下身
EA3147,BA5966,上身,下身
EA3147,BA3901,上身,下身
EA3147,BA5554,上身,下身
EA3147,BA5482,上身,下身
EA3147,BA4733,上身,下身
EA3147,BA4873,上身,下身
EA3147,BA4240,上身,下身
EA3147,BA6152,上身,下身
EA3147,BA5269,上身,下身
EA3147,CA788,上身,下身
AB14189,BA6110,上身,下身
AB14189,BA5710,上身,下身
AB14189,BA4800,上身,下身
AB14189,BA5475,上身,下身
AB14189,CA1887,上身,下身
AB14189,BA5521,上身,下身
AB14189,BA5360,上身,下身
AB14189,BA5476,上身,下身
AB14189,BA5739,上身,下身
AB14189,CA2039,上身,下身
AB13578,BA3940,上身,下身
AB13578,DA9215,上身,下身
AB13578,BA6623,上身,下身
AB13578,BA6724,上身,下身
AB13578,DA9193,上身,下身
AB13578,BA6706,上身,下身
AB13578,BA6624,上身,下身
AB13578,BA6614,上身,下身
AB13578,DA9138,上身,下身
AB13578,CA2586,上身,下身
EA2551,BA5905,上身,下身
EA2551,CA1997,上身,下身
EA2551,CA1416,上身,下身
EA2551,BA4186,上身,下身
EA2551,CA2049,上身,下身
EA2551,BA5902,上身,下身
EA2551,CA1854,上身,下身
EA2551,BA1812,上身,下身
EA2551,BA2098,上身,下身
EA2551,CA2152,上身,下身
AB14917,BA5476,上身,下身
AB14917,BA5931,上身,下身
AB14917,BA5442,上身,下身
AB14917,BA4479,上身,下身
AB14917,BA5358,上身,下身
AB14917,BA5858,上身,下身
AB14917,BA5359,上身,下身
AB14917,BA5487,上身,下身
AB14917,BA5172,上身,下身
AB14917,BA6142,上身,下身
AB15195,BA6715,上身,下身
AB15195,DA8786,上身,下身
AB15195,BA6696,上身,下身
AB15195,DA8547,上身,下身
AB15195,BA6677,上身,下身
AB15195,DA9130,上身,下身
AB15195,BA6643,上身,下身
AB15195,BA2370,上身,下身
AB15195,CA2411,上身,下身
AB15195,DA9156,上身,下身
EA3071,BA5538,上身,下身
EA3071,BA5955,上身,下身
EA3071,BA5885,上身,下身
EA3071,BA5803,上身,下身
EA3071,BA5657,上身,下身
EA3071,BA4495,上身,下身
EA3071,BA5750,上身,下身
EA3071,BA5256,上身,下身
EA3071,BA6206,上身,下身
EA3071,BA4037,上身,下身
AB12134,DA8574,上身,下身
AB12134,CA2179,上身,下身
AB12134,BA6668,上身,下身
AB12134,CA1284,上身,下身
AB12134,DA9370,上身,下身
AB12134,CA2228,上身,下身
AB12134,DA9147,上身,下身
AB12134,DA9210,上身,下身
AB12134,CA2238,上身,下身
AB12134,DA9098,上身,下身
AB11704,BA6036,上身,下身
AB11704,CA1419,上身,下身
AB11704,CA1836,上身,下身
AB11704,DA9350,上身,下身
AB11704,BA6729,上身,下身
AB11704,BA6733,上身,下身
AB11704,CA2591,上身,下身
AB11704,CA1953,上身,下身
AB11704,DA9207,上身,下身
AB11704,DA8942,上身,下身
AB10984,BA4803,上身,下身
AB10984,BA5799,上身,下身
AB10984,BA2676,上身,下身
AB10984,BA4930,上身,下身
AB10984,BA5560,上身,下身
AB10984,BA5530,上身,下身
AB10984,BA4952,上身,下身
AB10984,DA9283,上身,下身
AB10984,BA6303,上身,下身
AB10984,BA5618,上身,下身
AB16063,DA9192,上身,下身
AB16063,BA6403,上身,下身
AB16063,DA8999,上身,下身
AB16063,BA6612,上身,下身
AB16063,DA8924,上身,下身
AB16063,BA6453,上身,下身
AB16063,DA9141,上身,下身
AB16063,BA6466,上身,下身
AB16063,CA2560,上身,下身
AB16063,BA6641,上身,下身
AB16410,DA9017,上身,下身
AB16410,DA8899,上身,下身
AB16410,BA6530,上身,下身
AB16410,BA6581,上身,下身
AB16410,DA9030,上身,下身
AB16410,BA6435,上身,下身
AB16410,BA3759,上身,下身
AB16410,BA1919,上身,下身
AB16410,BA6563,上身,下身
AB16410,CA2433,上身,下身
AB16483,BA6568,上身,下身
AB16483,BA6444,上身,下身
AB16483,CA2559,上身,下身
AB16483,CA2501,上身,下身
AB16483,DA9005,上身,下身
AB16483,CA2527,上身,下身
AB16483,DA9151,上身,下身
AB16483,DA8946,上身,下身
AB16483,BA6477,上身,下身
AB16483,BA6496,上身,下身
AB16068,BA6501,上身,下身
AB16068,DA8945,上身,下身
AB16068,BA6526,上身,下身
AB16068,CA1114,上身,下身
AB16068,CA2491,上身,下身
AB16068,BA6626,上身,下身
AB16068,CA2544,上身,下身
AB16068,CA2539,上身,下身
AB16068,BA6395,上身,下身
AB16068,DA9134,上身,下身
AB14533,BA5377,上身,下身
AB14533,BA3057,上身,下身
AB14533,CA1806,上身,下身
AB14533,CA1753,上身,下身
AB14533,CA2187,上身,下身
AB14533,CA1819,上身,下身
AB14533,BA5673,上身,下身
AB14533,CA2210,上身,下身
AB14533,CA2201,上身,下身
AB14533,CA2157,上身,下身
EA3246,DA9134,上身,下身
EA3246,BA2730,上身,下身
EA3246,CA2544,上身,下身
EA3246,DA8915,上身,下身
EA3246,CA1114,上身,下身
EA3246,BA6395,上身,下身
EA3246,BA6626,上身,下身
EA3246,BA6660,上身,下身
EA3246,BA6479,上身,下身
EA3246,CA2500,上身,下身
EA3051,BA5437,上身,下身
EA3051,BA5326,上身,下身
EA3051,CA1950,上身,下身
EA3051,BA5343,上身,下身
EA3051,DA9171,上身,下身
EA3051,DA9185,上身,下身
EA3051,DA9215,上身,下身
EA3051,BA5401,上身,下身
EA3051,BA6682,上身,下身
EA3051,BA6737,上身,下身
AB16323,BA6553,上身,下身
AB16323,BA6436,上身,下身
AB16323,DA9094,上身,下身
AB16323,BA6588,上身,下身
AB16323,CA2492,上身,下身
AB16323,DA8950,上身,下身
AB16323,DA8935,上身,下身
AB16323,BA6528,上身,下身
AB16323,CA2526,上身,下身
AB16323,CA2452,上身,下身
AB15463,BA6700,上身,下身
AB15463,BA6717,上身,下身
AB15463,DA9152,上身,下身
AB15463,DA8824,上身,下身
AB15463,BA6630,上身,下身
AB15463,BA6698,上身,下身
AB15463,BA6346,上身,下身
AB15463,DA8745,上身,下身
AB15463,BA6653,上身,下身
AB15463,BA6670,上身,下身
EA2984,DA9160,上身,下身
EA2984,BA6677,上身,下身
EA2984,DA9337,上身,下身
EA2984,BA6630,上身,下身
EA2984,CA2556,上身,下身
EA2984,CA2058,上身,下身
EA2984,DA9318,上身,下身
EA2984,DA8786,上身,下身
EA2984,CA2576,上身,下身
EA2984,DA3537,上身,下身
AB15460,BA6726,上身,下身
AB15460,DA9277,上身,下身
AB15460,BA6272,上身,下身
AB15460,DA8822,上身,下身
AB15460,BF0109,上身,下身
AB15460,CA2609,上身,下身
AB15460,BA6633,上身,下身
AB15460,CA2355,上身,下身
AB15460,BA6303,上身,下身
AB15460,DA9343,上身,下身
AB16169,DA9132,上身,下身
AB16169,DA9119,上身,下身
AB16169,CA2436,上身,下身
AB16169,DA9159,上身,下身
AB16169,CA2500,上身,下身
AB16169,DA3191,上身,下身
AB16169,CA2583,上身,下身
AB16169,BA2619,上身,下身
AB16169,BA6479,上身,下身
AB16169,BA6502,上身,下身
AB14516,CA2573,上身,下身
AB14516,BA5959,上身,下身
AB14516,BA6604,上身,下身
AB14516,CA2447,上身,下身
AB14516,DA8716,上身,下身
AB14516,CA2556,上身,下身
AB14516,BA6682,上身,下身
AB14516,BA6780,上身,下身
